Bank,service,statistic,p-value,z
HSBC Holdings PLC,Surface water,10346844.0,2.1426663898552708e-05,
HSBC Holdings PLC,Ventilation,3431043.0,3.2644129018845034e-225,
HSBC Holdings PLC,Water flow maintenance,7202593.0,1.6561837339080412e-41,
HSBC Holdings PLC,Water quality,6968445.0,4.493377635919088e-44,
ING Groupe NV,Animal-based energy,321128.0,4.224469563752252e-56,
ING Groupe NV,Bio-remediation,4219320.0,1.0,
ING Groupe NV,Buffering and attenuation of mass flows,824244.0,1.7682905372981533e-05,
ING Groupe NV,Climate regulation,4315493.0,1.0,
ING Groupe NV,Dilution by atmosphere and ecosystems,2843800.0,1.0,
ING Groupe NV,Disease control,642919.0,5.4874753669964655e-12,
ING Groupe NV,Fibres and other materials,904781.0,0.011408558705126757,
ING Groupe NV,Filtration,5017206.0,1.0,
ING Groupe NV,Flood and storm protection,4784199.0,1.0,
ING Groupe NV,Genetic materials,711375.0,1.3417568220853456e-12,
ING Groupe NV,Ground water,8460186.0,1.0,
ING Groupe NV,Maintain nursery habitats,42035.0,3.379964259752632e-181,
ING Groupe NV,Mass stabilisation and erosion control,7733290.0,1.0,
ING Groupe NV,Mediation of sensory impacts,1397648.0,0.8900341147298353,
ING Groupe NV,Pest control,956121.0,0.005656409385803879,
ING Groupe NV,Pollination,588566.0,4.151515042734545e-17,
ING Groupe NV,Soil quality,1550569.0,0.9999993414400254,
ING Groupe NV,Surface water,8447863.0,1.0,
ING Groupe NV,Ventilation,1518847.0,0.9993048871230628,
ING Groupe NV,Water flow maintenance,4690926.0,1.0,
ING Groupe NV,Water quality,4202499.0,1.0,
Industrial & Commercial Bank of China Ltd,Animal-based energy,47448.0,0.9999999999999997,
Industrial & Commercial Bank of China Ltd,Bio-remediation,3370182.0,1.0,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,280325.0,1.0,
Industrial & Commercial Bank of China Ltd,Climate regulation,3655828.0,1.0,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,1900961.0,1.0,
Industrial & Commercial Bank of China Ltd,Disease control,170435.0,1.0,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,315421.0,1.0,
Industrial & Commercial Bank of China Ltd,Filtration,4222875.0,1.0,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,3998369.0,1.0,
Industrial & Commercial Bank of China Ltd,Genetic materials,235983.0,1.0,
Industrial & Commercial Bank of China Ltd,Ground water,8128980.0,1.0,
