Bank,service,statistic,p-value,z
HSBC Holdings PLC,Maintain nursery habitats,163.0,6.5319601920634384e-06,
HSBC Holdings PLC,Mass stabilisation and erosion control,326.0,0.0036025298816773055,
HSBC Holdings PLC,Mediation of sensory impacts,322.0,0.0031836534729387106,
HSBC Holdings PLC,Pest control,168.0,8.246221081694075e-06,
HSBC Holdings PLC,Pollination,103.0,3.2720900996642926e-07,
HSBC Holdings PLC,Soil quality,347.0,0.0067212204626454575,
HSBC Holdings PLC,Surface water,355.0,0.008429348377701307,
HSBC Holdings PLC,Ventilation,259.0,0.0003698794450444119,
HSBC Holdings PLC,Water flow maintenance,321.0,0.003086031035063163,
HSBC Holdings PLC,Water quality,424.0,0.0462773038254818,
ING Groupe NV,Animal-based energy,70.0,0.0001430371410016358,
ING Groupe NV,Bio-remediation,72.0,0.00016521442172016647,
ING Groupe NV,Buffering and attenuation of mass flows,133.0,0.007151521758155784,
ING Groupe NV,Climate regulation,122.0,0.003962489018541592,
ING Groupe NV,Dilution by atmosphere and ecosystems,235.0,0.29381651641542833,
ING Groupe NV,Disease control,70.0,0.0001430371410016358,
ING Groupe NV,Fibres and other materials,37.0,1.0946288081750037e-05,
ING Groupe NV,Filtration,183.0,0.06493507665721981,
ING Groupe NV,Flood and storm protection,223.0,0.22164287721063092,
ING Groupe NV,Genetic materials,169.0,0.03783356476701601,
ING Groupe NV,Ground water,260.0,0.4701886080177266,
ING Groupe NV,Maintain nursery habitats,28.0,5.0985825254835125e-06,
ING Groupe NV,Mass stabilisation and erosion control,238.0,0.3134224567586589,
ING Groupe NV,Mediation of sensory impacts,130.0,0.006111189999733157,
ING Groupe NV,Pest control,73.0,0.00017747296721263293,
ING Groupe NV,Pollination,70.0,0.0001430371410016358,
ING Groupe NV,Soil quality,204.0,0.13094474383304866,
ING Groupe NV,Surface water,248.0,0.38240019577101403,
ING Groupe NV,Ventilation,162.0,0.028241401877523588,
ING Groupe NV,Water flow maintenance,253.0,0.4185171844325818,
ING Groupe NV,Water quality,259.0,0.46275528041731645,
Industrial & Commercial Bank of China Ltd,Animal-based energy,19.0,0.0006622687623997538,
Industrial & Commercial Bank of China Ltd,Bio-remediation,56.0,0.03367727849300564,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,41.0,0.008440466043814212,
Industrial & Commercial Bank of China Ltd,Climate regulation,51.0,0.021901861768286957,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,66.0,0.07269988753254279,
Industrial & Commercial Bank of China Ltd,Disease control,19.0,0.0006622687623997538,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,15.0,0.00038979662876570154,
Industrial & Commercial Bank of China Ltd,Filtration,92.0,0.31372301666075064,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,67.0,0.07800178798305452,
Industrial & Commercial Bank of China Ltd,Genetic materials,38.0,0.00618711005291009,
Industrial & Commercial Bank of China Ltd,Ground water,96.0,0.36843768540348587,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,0.0,4.428728843931774e-05,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,109.0,0.5593536456730202,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,80.0,0.17532822695141986,
Industrial & Commercial Bank of China Ltd,Pest control,53.0,0.02611102119330748,
Industrial & Commercial Bank of China Ltd,Pollination,19.0,0.0006622687623997538,
Industrial & Commercial Bank of China Ltd,Soil quality,73.0,0.11611279602506436,
Industrial & Commercial Bank of China Ltd,Surface water,93.0,0.3270794722085725,
Industrial & Commercial Bank of China Ltd,Ventilation,54.0,0.02845729629260709,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,73.0,0.11611279602506436,
Industrial & Commercial Bank of China Ltd,Water quality,83.0,0.20573237022004698,
JPMorgan Chase & Co,Animal-based energy,162.0,1.049796090050231e-05,
JPMorgan Chase & Co,Bio-remediation,125.0,1.6957128807563744e-06,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,258.0,0.0006015575826526724,
JPMorgan Chase & Co,Climate regulation,155.0,7.519959807809523e-06,
