Bank,service,statistic,p-value,z
HSBC Holdings PLC,Maintain nursery habitats,5001069.0,1.0,
HSBC Holdings PLC,Mass stabilisation and erosion control,5203278.0,1.0,
HSBC Holdings PLC,Mediation of sensory impacts,5216443.0,1.0,
HSBC Holdings PLC,Pest control,5175758.0,1.0,
HSBC Holdings PLC,Pollination,5100557.0,1.0,
HSBC Holdings PLC,Soil quality,5212203.0,1.0,
HSBC Holdings PLC,Surface water,5201999.0,1.0,
HSBC Holdings PLC,Ventilation,5179864.0,1.0,
HSBC Holdings PLC,Water flow maintenance,5197985.0,1.0,
HSBC Holdings PLC,Water quality,5198425.0,1.0,
ING Groupe NV,Animal-based energy,11736480.0,0.0,
ING Groupe NV,Bio-remediation,11642775.0,0.0,
ING Groupe NV,Buffering and attenuation of mass flows,11708800.0,0.0,
ING Groupe NV,Climate regulation,11645605.0,0.0,
ING Groupe NV,Dilution by atmosphere and ecosystems,11650718.0,0.0,
ING Groupe NV,Disease control,11746596.0,0.0,
ING Groupe NV,Fibres and other materials,11705322.0,0.0,
ING Groupe NV,Filtration,11651136.0,0.0,
ING Groupe NV,Flood and storm protection,11647611.0,0.0,
ING Groupe NV,Genetic materials,11770794.0,0.0,
ING Groupe NV,Ground water,11642466.0,0.0,
ING Groupe NV,Maintain nursery habitats,11749386.0,0.0,
ING Groupe NV,Mass stabilisation and erosion control,11646921.0,0.0,
ING Groupe NV,Mediation of sensory impacts,11636655.0,0.0,
ING Groupe NV,Pest control,11695655.0,0.0,
ING Groupe NV,Pollination,11740999.0,0.0,
ING Groupe NV,Soil quality,11690177.0,0.0,
ING Groupe NV,Surface water,11645194.0,0.0,
ING Groupe NV,Ventilation,11643876.0,0.0,
ING Groupe NV,Water flow maintenance,11649650.0,0.0,
ING Groupe NV,Water quality,11652698.0,0.0,
Industrial & Commercial Bank of China Ltd,Animal-based energy,12861532.0,0.0,
Industrial & Commercial Bank of China Ltd,Bio-remediation,12853673.0,0.0,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,12857478.0,0.0,
Industrial & Commercial Bank of China Ltd,Climate regulation,12853585.0,0.0,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,12857460.0,0.0,
Industrial & Commercial Bank of China Ltd,Disease control,12861415.0,0.0,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,12858446.0,0.0,
Industrial & Commercial Bank of China Ltd,Filtration,12855295.0,0.0,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,12854046.0,0.0,
Industrial & Commercial Bank of China Ltd,Genetic materials,12867507.0,0.0,
Industrial & Commercial Bank of China Ltd,Ground water,12855336.0,0.0,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,12860647.0,0.0,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,12853221.0,0.0,
