Bank,service,statistic,p-value,z
HSBC Holdings PLC,Ground water,0.0,0.0,
HSBC Holdings PLC,Maintain nursery habitats,0.0,5.870972699499267e-07,
HSBC Holdings PLC,Mass stabilisation and erosion control,0.0,0.0,
HSBC Holdings PLC,Mediation of sensory impacts,0.0,5.638137213408984e-182,
HSBC Holdings PLC,Pest control,0.0,1.1524426275742228e-127,
HSBC Holdings PLC,Pollination,0.0,3.6051077203578734e-80,
HSBC Holdings PLC,Soil quality,0.0,2.7969473639245993e-183,
HSBC Holdings PLC,Surface water,0.0,0.0,
HSBC Holdings PLC,Ventilation,0.0,1.5332209694089894e-186,
HSBC Holdings PLC,Water flow maintenance,0.0,0.0,
HSBC Holdings PLC,Water quality,0.0,0.0,
ING Groupe NV,Animal-based energy,0.0,5.550477317542801e-10,
ING Groupe NV,Bio-remediation,0.0,8.393054956431687e-98,
ING Groupe NV,Buffering and attenuation of mass flows,0.0,9.859758560762177e-22,
ING Groupe NV,Climate regulation,0.0,5.846950376336766e-114,
ING Groupe NV,Dilution by atmosphere and ecosystems,0.0,9.698454365863772e-77,
ING Groupe NV,Disease control,0.0,1.3024877719526746e-17,
ING Groupe NV,Fibres and other materials,0.0,3.696773801888264e-27,
ING Groupe NV,Filtration,0.0,4.1761879826714934e-107,
ING Groupe NV,Flood and storm protection,0.0,3.1569234725455737e-109,
ING Groupe NV,Genetic materials,0.0,1.3656306539238252e-19,
ING Groupe NV,Ground water,0.0,1.4331279461249001e-162,
ING Groupe NV,Maintain nursery habitats,0.0,0.021557223391537678,
ING Groupe NV,Mass stabilisation and erosion control,0.0,3.2856039834235347e-156,
ING Groupe NV,Mediation of sensory impacts,0.0,1.0708461531179979e-53,
ING Groupe NV,Pest control,0.0,1.188783644129289e-27,
ING Groupe NV,Pollination,0.0,8.718950083546059e-17,
ING Groupe NV,Soil quality,0.0,2.4990581607120264e-37,
ING Groupe NV,Surface water,0.0,1.4331279461249001e-162,
ING Groupe NV,Ventilation,0.0,7.038356571570604e-53,
ING Groupe NV,Water flow maintenance,0.0,2.504479289404145e-112,
ING Groupe NV,Water quality,0.0,1.3440960420114602e-99,
Industrial & Commercial Bank of China Ltd,Animal-based energy,0.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Bio-remediation,0.0,5.870972699499267e-07,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,0.0,0.033944577430914495,
Industrial & Commercial Bank of China Ltd,Climate regulation,0.0,8.671988141602892e-07,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,0.0,0.00021888859728733172,
Industrial & Commercial Bank of China Ltd,Disease control,0.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,0.0,0.08985624743949988,
Industrial & Commercial Bank of China Ltd,Filtration,0.0,2.803058263748007e-06,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,0.0,3.976442071346362e-07,
Industrial & Commercial Bank of China Ltd,Genetic materials,0.0,0.08985624743949988,
Industrial & Commercial Bank of China Ltd,Ground water,0.0,1.2385138196826183e-07,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,1225.0,1.0,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,0.0,8.155050215481112e-10,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,0.0,0.00014652626009624466,
Industrial & Commercial Bank of China Ltd,Pest control,0.0,0.005859342799884314,
Industrial & Commercial Bank of China Ltd,Pollination,0.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Soil quality,0.0,0.0016728090579254406,
Industrial & Commercial Bank of China Ltd,Surface water,0.0,1.2385138196826183e-07,
Industrial & Commercial Bank of China Ltd,Ventilation,0.0,0.0003274791716928477,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,0.0,4.428728843931774e-05,
Industrial & Commercial Bank of China Ltd,Water quality,0.0,9.107648574484005e-06,
JPMorgan Chase & Co,Animal-based energy,0.0,1.159522946783461e-46,
JPMorgan Chase & Co,Bio-remediation,12797.0,0.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,1038.0,5.571446336857738e-114,
JPMorgan Chase & Co,Climate regulation,13283.0,0.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,3121.0,1.7370022110585743e-294,
JPMorgan Chase & Co,Disease control,0.0,5.75060990820661e-90,
JPMorgan Chase & Co,Fibres and other materials,374.0,4.131961210380862e-122,
JPMorgan Chase & Co,Filtration,10427.0,0.0,
JPMorgan Chase & Co,Flood and storm protection,15870.0,0.0,
JPMorgan Chase & Co,Genetic materials,0.0,2.6060527495055467e-105,
JPMorgan Chase & Co,Ground water,26426.0,0.0,
JPMorgan Chase & Co,Maintain nursery habitats,0.0,2.6943953687811235e-07,
JPMorgan Chase & Co,Mass stabilisation and erosion control,30422.0,0.0,
JPMorgan Chase & Co,Mediation of sensory impacts,4463.0,6.570007592905908e-179,
JPMorgan Chase & Co,Pest control,991.0,6.055760086056808e-131,
JPMorgan Chase & Co,Pollination,0.0,1.4054071799176979e-84,
JPMorgan Chase & Co,Soil quality,3093.0,1.2405271669430837e-188,
JPMorgan Chase & Co,Surface water,26222.0,0.0,
JPMorgan Chase & Co,Ventilation,3543.0,5.74870644509222e-188,
JPMorgan Chase & Co,Water flow maintenance,8588.0,0.0,
JPMorgan Chase & Co,Water quality,7738.0,0.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,0.0,2.0903676861406917e-42,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,3353.0,0.0,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,0.0,2.0526881163743292e-100,
Mitsubishi UFJ Financial Group Inc,Climate regulation,1052.0,0.0,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,956.0,6.394611459654102e-269,
Mitsubishi UFJ Financial Group Inc,Disease control,0.0,8.39143233346789e-82,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,35.0,1.918149568865388e-111,
Mitsubishi UFJ Financial Group Inc,Filtration,1074.0,0.0,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,996.0,0.0,
Mitsubishi UFJ Financial Group Inc,Genetic materials,0.0,7.63348709655267e-96,
Mitsubishi UFJ Financial Group Inc,Ground water,4202.0,0.0,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,0.0,8.671988141602892e-07,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,5970.0,0.0,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,0.0,6.762896647363326e-163,
Mitsubishi UFJ Financial Group Inc,Pest control,0.0,9.376296479902075e-116,
Mitsubishi UFJ Financial Group Inc,Pollination,0.0,6.658393760022349e-77,
Mitsubishi UFJ Financial Group Inc,Soil quality,0.0,2.0280964051023167e-169,
Mitsubishi UFJ Financial Group Inc,Surface water,4301.0,0.0,
Mitsubishi UFJ Financial Group Inc,Ventilation,0.0,1.2271335985414438e-174,
