Bank,service,statistic,p-value,z
Groupe BPCE,Disease control,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Fibres and other materials,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Filtration,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Flood and storm protection,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Genetic materials,4851.0,4.165198736742955e-18,
Groupe BPCE,Ground water,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Pest control,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Pollination,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Soil quality,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Surface water,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Ventilation,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Water flow maintenance,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Water quality,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Animal-based energy,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Bio-remediation,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Climate regulation,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Disease control,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Fibres and other materials,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Filtration,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Flood and storm protection,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Genetic materials,4851.0,4.165198736742955e-18,
HSBC Holdings PLC,Ground water,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Pest control,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Pollination,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Soil quality,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Surface water,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Ventilation,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Water flow maintenance,1255320.0,1.0250425113917609e-260,
HSBC Holdings PLC,Water quality,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Animal-based energy,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Bio-remediation,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Climate regulation,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Disease control,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Fibres and other materials,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Filtration,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Flood and storm protection,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Genetic materials,4851.0,4.165198736742955e-18,
ING Groupe NV,Ground water,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Pest control,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Pollination,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Soil quality,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Surface water,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Ventilation,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Water flow maintenance,1255320.0,1.0250425113917609e-260,
ING Groupe NV,Water quality,1255320.0,1.0250425113917609e-260,
