Bank,service,statistic,p-value,z
Goldman Sachs Group Inc,Ventilation,609960.0,1.827953139286699e-182,
Goldman Sachs Group Inc,Water flow maintenance,3064050.0,0.0,
Goldman Sachs Group Inc,Water quality,2570778.0,0.0,
Groupe BPCE,Animal-based energy,1035.0,2.5896273886476888e-09,
Groupe BPCE,Bio-remediation,160461.0,1.0602329404983626e-94,
Groupe BPCE,Buffering and attenuation of mass flows,10731.0,5.221814531853504e-26,
Groupe BPCE,Climate regulation,211575.0,2.0664200807737113e-108,
Groupe BPCE,Dilution by atmosphere and ecosystems,79800.0,1.9885827352677446e-67,
Groupe BPCE,Disease control,3916.0,1.8660071174232845e-16,
Groupe BPCE,Fibres and other materials,8778.0,1.045464592644457e-23,
Groupe BPCE,Filtration,274170.0,4.2632867664643586e-123,
Groupe BPCE,Flood and storm protection,198765.0,3.794778473174721e-105,
Groupe BPCE,Genetic materials,3916.0,1.8660071174232845e-16,
Groupe BPCE,Ground water,529935.0,3.102621382562774e-170,
Groupe BPCE,Maintain nursery habitats,15.0,0.021557223391537678,
Groupe BPCE,Mass stabilisation and erosion control,404550.0,4.929700420008566e-149,
Groupe BPCE,Mediation of sensory impacts,45451.0,2.0871407594566972e-51,
Groupe BPCE,Pest control,15931.0,2.9108353846189874e-31,
Groupe BPCE,Pollination,3486.0,1.251721643401952e-15,
Groupe BPCE,Soil quality,24976.0,1.2219806553345575e-38,
Groupe BPCE,Surface water,529935.0,3.102621382562774e-170,
Groupe BPCE,Ventilation,36315.0,3.591228960228457e-46,
Groupe BPCE,Water flow maintenance,188805.0,1.5506308168523886e-102,
Groupe BPCE,Water quality,160461.0,1.0602329404983626e-94,
HSBC Holdings PLC,Animal-based energy,33153.0,3.306499451931346e-44,
HSBC Holdings PLC,Bio-remediation,2748340.0,0.0,
HSBC Holdings PLC,Buffering and attenuation of mass flows,218791.0,3.312304546217675e-110,
HSBC Holdings PLC,Climate regulation,3051685.0,0.0,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,1521640.0,8.554893782289413e-287,
HSBC Holdings PLC,Disease control,129286.0,3.123588576030906e-85,
