Bank,service,statistic,p-value,z
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,361.0,0.94106840961512,
Mitsubishi UFJ Financial Group Inc,Filtration,501.0,0.4720884106864491,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,459.0,0.6628036356269884,
Mitsubishi UFJ Financial Group Inc,Genetic materials,339.0,0.9656623585115848,
Mitsubishi UFJ Financial Group Inc,Ground water,542.0,0.29167464042721203,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,453.0,0.6879854440262408,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,895.0,1.5201596083528361e-06,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,419.0,0.8124429534693032,
Mitsubishi UFJ Financial Group Inc,Pest control,396.0,0.8760262443389488,
Mitsubishi UFJ Financial Group Inc,Pollination,427.0,0.7862779996140941,
Mitsubishi UFJ Financial Group Inc,Soil quality,397.0,0.8736215806476364,
Mitsubishi UFJ Financial Group Inc,Surface water,487.0,0.5371918283937397,
Mitsubishi UFJ Financial Group Inc,Ventilation,446.0,0.7162846211434147,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,444.0,0.7241383613776405,
Mitsubishi UFJ Financial Group Inc,Water quality,551.0,0.2567070751089743,
Mizuho Financial Group Inc,Animal-based energy,230.0,0.918073188580946,
Mizuho Financial Group Inc,Bio-remediation,271.0,0.7644474947422452,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,208.0,0.9601619315759705,
Mizuho Financial Group Inc,Climate regulation,179.0,0.9870451796909835,
Mizuho Financial Group Inc,Dilution by atmosphere and ecosystems,369.0,0.1882202712198992,
Mizuho Financial Group Inc,Disease control,239.0,0.8934000948540977,
Mizuho Financial Group Inc,Fibres and other materials,265.0,0.7935945688222188,
