Bank,service,statistic,p-value,z
HSBC Holdings PLC,Bio-remediation,87.0,0.9999998615513453,
HSBC Holdings PLC,Buffering and attenuation of mass flows,185.0,0.9999821272492345,
HSBC Holdings PLC,Climate regulation,202.0,0.9999623720433933,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,477.0,0.8725392186993927,
HSBC Holdings PLC,Disease control,97.0,0.9999997622746133,
HSBC Holdings PLC,Fibres and other materials,131.0,0.9999986154367746,
HSBC Holdings PLC,Filtration,295.0,0.998672827806886,
HSBC Holdings PLC,Flood and storm protection,192.0,0.9999756303844978,
HSBC Holdings PLC,Genetic materials,344.0,0.9938357083412638,
HSBC Holdings PLC,Ground water,320.0,0.9970088876032478,
HSBC Holdings PLC,Maintain nursery habitats,163.0,0.9999934680398079,
HSBC Holdings PLC,Mass stabilisation and erosion control,360.0,0.9903191373670001,
HSBC Holdings PLC,Mediation of sensory impacts,262.0,0.9995865558218812,
HSBC Holdings PLC,Pest control,182.0,0.9999843747703665,
HSBC Holdings PLC,Pollination,95.0,0.9999997864635407,
HSBC Holdings PLC,Soil quality,240.0,0.9998210165912923,
HSBC Holdings PLC,Surface water,313.0,0.9976029292345435,
HSBC Holdings PLC,Ventilation,229.0,0.9998843395457951,
HSBC Holdings PLC,Water flow maintenance,321.0,0.9969139689649369,
HSBC Holdings PLC,Water quality,442.0,0.9328626232830983,
ING Groupe NV,Animal-based energy,70.0,0.9998569628589984,
ING Groupe NV,Bio-remediation,60.0,0.9999317936566487,
ING Groupe NV,Buffering and attenuation of mass flows,94.0,0.9992606199523828,
ING Groupe NV,Climate regulation,156.0,0.9782816084702951,
ING Groupe NV,Dilution by atmosphere and ecosystems,207.0,0.8567519146900678,
ING Groupe NV,Disease control,70.0,0.9998569628589984,
ING Groupe NV,Fibres and other materials,63.0,0.9999145280065579,
ING Groupe NV,Filtration,168.0,0.9636809738991869,
ING Groupe NV,Flood and storm protection,218.0,0.8051471580077592,
ING Groupe NV,Genetic materials,100.0,0.9989175527390298,
ING Groupe NV,Ground water,270.0,0.45533493641395756,
ING Groupe NV,Maintain nursery habitats,28.0,0.9999949014174745,
ING Groupe NV,Mass stabilisation and erosion control,238.0,0.6865775432413411,
ING Groupe NV,Mediation of sensory impacts,130.0,0.9938888100002669,
ING Groupe NV,Pest control,101.0,0.9988478712367135,
ING Groupe NV,Pollination,70.0,0.9998569628589984,
ING Groupe NV,Soil quality,167.0,0.9651455200887697,
ING Groupe NV,Surface water,243.0,0.6527212416368353,
ING Groupe NV,Ventilation,161.0,0.9729472386610806,
ING Groupe NV,Water flow maintenance,248.0,0.617599804228986,
ING Groupe NV,Water quality,259.0,0.5372447195826835,
Industrial & Commercial Bank of China Ltd,Animal-based energy,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Bio-remediation,53.0,0.9738889788066926,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,37.0,0.9944354929588094,
Industrial & Commercial Bank of China Ltd,Climate regulation,54.0,0.9715427037073929,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,63.0,0.9415561810952335,
Industrial & Commercial Bank of China Ltd,Disease control,19.0,0.9993377312376003,
