Bank,service,statistic,p-value,z
ING Groupe NV,Disease control,2579.0,1.1548426028503108e-07,
ING Groupe NV,Fibres and other materials,4270.0,0.0006616938983454639,
ING Groupe NV,Filtration,66203.0,0.9999970347166324,
ING Groupe NV,Flood and storm protection,50070.0,1.0,
ING Groupe NV,Genetic materials,4656.0,8.90646948611028e-18,
ING Groupe NV,Ground water,129376.0,1.0,
ING Groupe NV,Maintain nursery habitats,15.0,0.021557223391537678,
ING Groupe NV,Mass stabilisation and erosion control,126652.0,1.0,
ING Groupe NV,Mediation of sensory impacts,6805.0,1.0,
ING Groupe NV,Pest control,4152.0,0.1960971796524104,
ING Groupe NV,Pollination,2271.0,0.00013714747763419278,
ING Groupe NV,Soil quality,6596.0,0.9012924209703337,
ING Groupe NV,Surface water,106871.0,1.0,
ING Groupe NV,Ventilation,10620.0,0.9999998699155256,
ING Groupe NV,Water flow maintenance,38055.0,1.0,
ING Groupe NV,Water quality,29426.0,1.0,
Industrial & Commercial Bank of China Ltd,Animal-based energy,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Bio-remediation,74.0,0.5471029542797005,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,3.0,0.5,
Industrial & Commercial Bank of China Ltd,Climate regulation,132.0,0.5724007891868745,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,17.0,0.7426651382751323,
Industrial & Commercial Bank of China Ltd,Disease control,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Filtration,52.0,0.8769315421162869,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,78.0,0.9423237550132929,
Industrial & Commercial Bank of China Ltd,Genetic materials,,,
Industrial & Commercial Bank of China Ltd,Ground water,129.0,0.8163072545593635,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,,,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,684.0,0.23847037545815603,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,13.0,0.9793052979954253,
Industrial & Commercial Bank of China Ltd,Pest control,3.0,0.5,
Industrial & Commercial Bank of China Ltd,Pollination,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Soil quality,8.0,0.446369200472174,
Industrial & Commercial Bank of China Ltd,Surface water,104.0,0.8494572574471092,
Industrial & Commercial Bank of China Ltd,Ventilation,11.0,0.8365053252009924,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,28.0,0.9379786034549525,
Industrial & Commercial Bank of China Ltd,Water quality,28.0,0.8059067973958611,
JPMorgan Chase & Co,Animal-based energy,1872.0,1.0,
JPMorgan Chase & Co,Bio-remediation,284618.0,1.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,26269.0,1.0,
JPMorgan Chase & Co,Climate regulation,423369.0,1.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,169420.0,1.0,
JPMorgan Chase & Co,Disease control,49241.0,0.977121979588929,
JPMorgan Chase & Co,Fibres and other materials,68270.0,0.9999999047886484,
JPMorgan Chase & Co,Filtration,988967.0,1.0,
JPMorgan Chase & Co,Flood and storm protection,517293.0,1.0,
JPMorgan Chase & Co,Genetic materials,141246.0,5.486595451246115e-89,
JPMorgan Chase & Co,Ground water,1475010.0,1.0,
JPMorgan Chase & Co,Maintain nursery habitats,561.0,2.6943953687811235e-07,
JPMorgan Chase & Co,Mass stabilisation and erosion control,1108136.0,1.0,
JPMorgan Chase & Co,Mediation of sensory impacts,62084.0,1.0,
JPMorgan Chase & Co,Pest control,59575.0,1.0,
JPMorgan Chase & Co,Pollination,35312.0,0.9999999999921179,
JPMorgan Chase & Co,Soil quality,109338.0,1.0,
JPMorgan Chase & Co,Surface water,1121487.0,1.0,
JPMorgan Chase & Co,Ventilation,139037.0,1.0,
JPMorgan Chase & Co,Water flow maintenance,412575.0,1.0,
JPMorgan Chase & Co,Water quality,360502.0,1.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,2086.0,1.0,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,212667.0,1.0,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,18064.0,1.0,
Mitsubishi UFJ Financial Group Inc,Climate regulation,307114.0,1.0,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,123780.0,1.0,
Mitsubishi UFJ Financial Group Inc,Disease control,45778.0,0.4193893635232615,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,58810.0,0.9999850456739489,
Mitsubishi UFJ Financial Group Inc,Filtration,763337.0,1.0,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,413497.0,1.0,
Mitsubishi UFJ Financial Group Inc,Genetic materials,115921.0,8.0107705040513725e-81,
Mitsubishi UFJ Financial Group Inc,Ground water,1150943.0,1.0,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,465.0,8.671988141602892e-07,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,898835.0,1.0,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,48350.0,1.0,
Mitsubishi UFJ Financial Group Inc,Pest control,39098.0,1.0,
Mitsubishi UFJ Financial Group Inc,Pollination,25183.0,0.9999999999999989,
Mitsubishi UFJ Financial Group Inc,Soil quality,78571.0,1.0,
Mitsubishi UFJ Financial Group Inc,Surface water,885371.0,1.0,
Mitsubishi UFJ Financial Group Inc,Ventilation,113329.0,1.0,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,319589.0,1.0,
Mitsubishi UFJ Financial Group Inc,Water quality,297769.0,1.0,
Mizuho Financial Group Inc,Animal-based energy,276.0,1.0,
Mizuho Financial Group Inc,Bio-remediation,122161.0,1.0,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,7236.0,1.0,
Mizuho Financial Group Inc,Climate regulation,162043.0,1.0,
Mizuho Financial Group Inc,Dilution by atmosphere and ecosystems,64595.0,1.0,
Mizuho Financial Group Inc,Disease control,24977.0,0.020933394610093522,
Mizuho Financial Group Inc,Fibres and other materials,33178.0,0.90735535299147,
Mizuho Financial Group Inc,Filtration,398794.0,1.0,
Mizuho Financial Group Inc,Flood and storm protection,227232.0,1.0,
Mizuho Financial Group Inc,Genetic materials,43365.0,2.9149716776060744e-50,
Mizuho Financial Group Inc,Ground water,611765.0,1.0,
Mizuho Financial Group Inc,Maintain nursery habitats,231.0,2.9784889537281794e-05,
Mizuho Financial Group Inc,Mass stabilisation and erosion control,530749.0,1.0,
Mizuho Financial Group Inc,Mediation of sensory impacts,27097.0,1.0,
Mizuho Financial Group Inc,Pest control,20234.0,1.0,
Mizuho Financial Group Inc,Pollination,16965.0,0.9996647359445857,
Mizuho Financial Group Inc,Soil quality,44586.0,1.0,
Mizuho Financial Group Inc,Surface water,446368.0,1.0,
Mizuho Financial Group Inc,Ventilation,64681.0,1.0,
Mizuho Financial Group Inc,Water flow maintenance,182953.0,1.0,
Mizuho Financial Group Inc,Water quality,160971.0,1.0,
Morgan Stanley,Animal-based energy,886.0,1.0,
Morgan Stanley,Bio-remediation,157886.0,1.0,
Morgan Stanley,Buffering and attenuation of mass flows,12450.0,1.0,
Morgan Stanley,Climate regulation,208149.0,1.0,
Morgan Stanley,Dilution by atmosphere and ecosystems,86000.0,1.0,
Morgan Stanley,Disease control,31218.0,0.8600358103850693,
Morgan Stanley,Fibres and other materials,38054.0,0.9999999934108308,
Morgan Stanley,Filtration,561352.0,1.0,
Morgan Stanley,Flood and storm protection,284128.0,1.0,
Morgan Stanley,Genetic materials,68265.0,1.5892799255406812e-62,
Morgan Stanley,Ground water,852425.0,1.0,
Morgan Stanley,Maintain nursery habitats,349.0,5.251526533236005e-06,
