Bank,service,statistic,p-value,z
Groupe BPCE,Fibres and other materials,6594.0,2.7475934648236294e-07,
Groupe BPCE,Filtration,150873.0,0.008886686048579995,
Groupe BPCE,Flood and storm protection,45014.0,1.0,
Groupe BPCE,Genetic materials,3615.0,9.274678089387323e-08,
Groupe BPCE,Ground water,226431.0,0.9999734246024253,
Groupe BPCE,Maintain nursery habitats,15.0,0.021557223391537678,
Groupe BPCE,Mass stabilisation and erosion control,152145.0,0.9999999999907493,
Groupe BPCE,Mediation of sensory impacts,10406.0,0.9999999999999998,
Groupe BPCE,Pest control,4253.0,0.9999999652850883,
Groupe BPCE,Pollination,2494.0,0.00032524241914841606,
Groupe BPCE,Soil quality,7167.0,0.9999999827154389,
Groupe BPCE,Surface water,210827.0,0.999999993174613,
Groupe BPCE,Ventilation,12690.0,0.9999906959050178,
Groupe BPCE,Water flow maintenance,39479.0,1.0,
Groupe BPCE,Water quality,41500.0,1.0,
HSBC Holdings PLC,Animal-based energy,7252.0,0.9999999999999973,
HSBC Holdings PLC,Bio-remediation,817322.0,1.0,
HSBC Holdings PLC,Buffering and attenuation of mass flows,52522.0,1.0,
HSBC Holdings PLC,Climate regulation,681090.0,1.0,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,437444.0,1.0,
HSBC Holdings PLC,Disease control,78091.0,2.4256760752207665e-05,
HSBC Holdings PLC,Fibres and other materials,144824.0,3.300464317819299e-05,
HSBC Holdings PLC,Filtration,1454131.0,0.9999999999999349,
HSBC Holdings PLC,Flood and storm protection,859069.0,1.0,
HSBC Holdings PLC,Genetic materials,144736.0,4.616970654545039e-41,
HSBC Holdings PLC,Ground water,2315131.0,1.0,
HSBC Holdings PLC,Maintain nursery habitats,481.0,2.485653140128124e-06,
HSBC Holdings PLC,Mass stabilisation and erosion control,1854854.0,1.0,
HSBC Holdings PLC,Mediation of sensory impacts,144386.0,1.0,
HSBC Holdings PLC,Pest control,99903.0,0.9999999999999959,
HSBC Holdings PLC,Pollination,51182.0,0.9733228132879007,
HSBC Holdings PLC,Soil quality,191081.0,1.0,
HSBC Holdings PLC,Surface water,1990105.0,1.0,
HSBC Holdings PLC,Ventilation,254085.0,0.999999998376872,
HSBC Holdings PLC,Water flow maintenance,770147.0,1.0,
HSBC Holdings PLC,Water quality,782823.0,1.0,
ING Groupe NV,Animal-based energy,380.0,0.9896316958635977,
ING Groupe NV,Bio-remediation,60389.0,0.9999999996981431,
ING Groupe NV,Buffering and attenuation of mass flows,2961.0,0.9468395519067329,
ING Groupe NV,Climate regulation,75316.0,0.9999999999999996,
ING Groupe NV,Dilution by atmosphere and ecosystems,36900.0,0.9999999763260949,
ING Groupe NV,Disease control,3943.0,3.354082003686661e-10,
ING Groupe NV,Fibres and other materials,9231.0,5.834123078104855e-10,
ING Groupe NV,Filtration,94542.0,0.971666279481268,
ING Groupe NV,Flood and storm protection,77315.0,0.999999999816369,
ING Groupe NV,Genetic materials,5581.0,3.4812922364201337e-09,
ING Groupe NV,Ground water,191280.0,0.9999999909604681,
ING Groupe NV,Maintain nursery habitats,15.0,0.021557223391537678,
ING Groupe NV,Mass stabilisation and erosion control,165278.0,0.9999999999994481,
ING Groupe NV,Mediation of sensory impacts,13824.0,0.9999999999959659,
ING Groupe NV,Pest control,7897.0,0.000847969620250626,
ING Groupe NV,Pollination,3485.0,3.6461055850946667e-09,
ING Groupe NV,Soil quality,12584.0,0.11652240644329964,
ING Groupe NV,Surface water,177715.0,0.999999999999698,
ING Groupe NV,Ventilation,20979.0,0.9760135473614588,
ING Groupe NV,Water flow maintenance,66832.0,1.0,
ING Groupe NV,Water quality,64418.0,0.9999999972931475,
Industrial & Commercial Bank of China Ltd,Animal-based energy,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Bio-remediation,347.0,0.1986989786939214,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,5.0,0.5,
Industrial & Commercial Bank of China Ltd,Climate regulation,238.0,0.5776813958895517,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,85.0,0.3437044346894548,
Industrial & Commercial Bank of China Ltd,Disease control,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,3.0,0.08985624743949988,
Industrial & Commercial Bank of China Ltd,Filtration,177.0,0.7230937928661865,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,234.0,0.8611783538208284,
Industrial & Commercial Bank of China Ltd,Genetic materials,0.0,0.9101437525605001,
Industrial & Commercial Bank of China Ltd,Ground water,340.0,0.568867754538977,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,,,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,1026.0,0.20692480361369064,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,59.0,0.9262919004612766,
Industrial & Commercial Bank of China Ltd,Pest control,19.0,0.4443189304475039,
Industrial & Commercial Bank of China Ltd,Pollination,1.0,0.15865525393145707,
Industrial & Commercial Bank of China Ltd,Soil quality,34.0,0.4645763823545576,
Industrial & Commercial Bank of China Ltd,Surface water,315.0,0.6113312234615877,
Industrial & Commercial Bank of China Ltd,Ventilation,63.0,0.6020063923056863,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,82.0,0.8778652335149854,
Industrial & Commercial Bank of China Ltd,Water quality,158.0,0.4096010167005918,
JPMorgan Chase & Co,Animal-based energy,5009.0,1.0,
JPMorgan Chase & Co,Bio-remediation,796610.0,1.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,46984.0,1.0,
JPMorgan Chase & Co,Climate regulation,595813.0,1.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,373893.0,1.0,
JPMorgan Chase & Co,Disease control,86789.0,2.580951189827082e-05,
JPMorgan Chase & Co,Fibres and other materials,145210.0,0.06299624971625112,
JPMorgan Chase & Co,Filtration,1437752.0,1.0,
JPMorgan Chase & Co,Flood and storm protection,774640.0,1.0,
JPMorgan Chase & Co,Genetic materials,163724.0,4.540797155581029e-44,
JPMorgan Chase & Co,Ground water,2241457.0,1.0,
JPMorgan Chase & Co,Maintain nursery habitats,542.0,1.4882318157937496e-06,
JPMorgan Chase & Co,Mass stabilisation and erosion control,1581216.0,1.0,
JPMorgan Chase & Co,Mediation of sensory impacts,147710.0,1.0,
JPMorgan Chase & Co,Pest control,103214.0,1.0,
JPMorgan Chase & Co,Pollination,55016.0,0.9957722913692528,
JPMorgan Chase & Co,Soil quality,195072.0,1.0,
JPMorgan Chase & Co,Surface water,1771056.0,1.0,
JPMorgan Chase & Co,Ventilation,272553.0,0.9999999942492315,
JPMorgan Chase & Co,Water flow maintenance,751569.0,1.0,
JPMorgan Chase & Co,Water quality,739361.0,1.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,4807.0,1.0,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,563907.0,1.0,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,30914.0,1.0,
Mitsubishi UFJ Financial Group Inc,Climate regulation,435974.0,1.0,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,283475.0,1.0,
Mitsubishi UFJ Financial Group Inc,Disease control,66078.0,0.01598894237817292,
Mitsubishi UFJ Financial Group Inc,Fibres and other materials,123432.0,0.011466202042644416,
Mitsubishi UFJ Financial Group Inc,Filtration,1018964.0,1.0,
Mitsubishi UFJ Financial Group Inc,Flood and storm protection,596421.0,1.0,
Mitsubishi UFJ Financial Group Inc,Genetic materials,138002.0,1.2383086300030756e-42,
Mitsubishi UFJ Financial Group Inc,Ground water,1642375.0,1.0,
Mitsubishi UFJ Financial Group Inc,Maintain nursery habitats,437.0,1.2983562924223692e-05,
Mitsubishi UFJ Financial Group Inc,Mass stabilisation and erosion control,1236545.0,1.0,
Mitsubishi UFJ Financial Group Inc,Mediation of sensory impacts,105317.0,1.0,
Mitsubishi UFJ Financial Group Inc,Pest control,66349.0,1.0,
Mitsubishi UFJ Financial Group Inc,Pollination,45252.0,0.9938666654713274,
Mitsubishi UFJ Financial Group Inc,Soil quality,142762.0,1.0,
Mitsubishi UFJ Financial Group Inc,Surface water,1323119.0,1.0,
Mitsubishi UFJ Financial Group Inc,Ventilation,204136.0,0.9999999999999793,
Mitsubishi UFJ Financial Group Inc,Water flow maintenance,543635.0,1.0,
Mitsubishi UFJ Financial Group Inc,Water quality,593235.0,1.0,
Mizuho Financial Group Inc,Animal-based energy,1784.0,1.0,
Mizuho Financial Group Inc,Bio-remediation,318303.0,1.0,
Mizuho Financial Group Inc,Buffering and attenuation of mass flows,14506.0,1.0,
Mizuho Financial Group Inc,Climate regulation,237735.0,1.0,
Mizuho Financial Group Inc,Dilution by atmosphere and ecosystems,150961.0,1.0,
Mizuho Financial Group Inc,Disease control,39871.0,4.138877219886781e-09,
Mizuho Financial Group Inc,Fibres and other materials,72441.0,3.242205213743736e-09,
Mizuho Financial Group Inc,Filtration,538803.0,0.9999999999999998,
Mizuho Financial Group Inc,Flood and storm protection,333371.0,1.0,
Mizuho Financial Group Inc,Genetic materials,63754.0,9.335758249258027e-28,
Mizuho Financial Group Inc,Ground water,897998.0,1.0,
Mizuho Financial Group Inc,Maintain nursery habitats,219.0,0.00016069664344047304,
Mizuho Financial Group Inc,Mass stabilisation and erosion control,718551.0,1.0,
Mizuho Financial Group Inc,Mediation of sensory impacts,59648.0,1.0,
Mizuho Financial Group Inc,Pest control,37690.0,0.9999999999999907,
Mizuho Financial Group Inc,Pollination,26906.0,0.26099375706147787,
Mizuho Financial Group Inc,Soil quality,84763.0,1.0,
Mizuho Financial Group Inc,Surface water,689215.0,1.0,
Mizuho Financial Group Inc,Ventilation,114086.0,0.9999994675830276,
Mizuho Financial Group Inc,Water flow maintenance,310858.0,1.0,
Mizuho Financial Group Inc,Water quality,324606.0,1.0,
Morgan Stanley,Animal-based energy,2648.0,1.0,
